Retail and E-commerce,the Performance of Retail and E-commerce,9x9,horizontal_gradient
Apparel,Brick&Mortar,0.76
Beauty,Brick&Mortar,0.66
Books,Brick&Mortar,0.59
Electronics,Brick&Mortar,0.58
Groceries,Brick&Mortar,0.53
Home Goods,Brick&Mortar,0.44
Jewelry,Brick&Mortar,0.37
Sports,Brick&Mortar,0.3
Toys,Brick&Mortar,0.28
Apparel,Customer Service,0.72
Beauty,Customer Service,0.67
Books,Customer Service,0.55
Electronics,Customer Service,0.55
Groceries,Customer Service,0.51
Home Goods,Customer Service,0.44
Jewelry,Customer Service,0.39
Sports,Customer Service,0.34
Toys,Customer Service,0.23
Apparel,DTC,0.75
Beauty,DTC,0.69
Books,DTC,0.63
Electronics,DTC,0.6
Groceries,DTC,0.52
Home Goods,DTC,0.43
Jewelry,DTC,0.36
Sports,DTC,0.32
Toys,DTC,0.22
Apparel,Inventory,0.75
Beauty,Inventory,0.63
Books,Inventory,0.62
Electronics,Inventory,0.57
Groceries,Inventory,0.49
Home Goods,Inventory,0.43
Jewelry,Inventory,0.35
Sports,Inventory,0.3
Toys,Inventory,0.24
Apparel,Logistics,0.72
Beauty,Logistics,0.7
Books,Logistics,0.61
Electronics,Logistics,0.52
Groceries,Logistics,0.52
Home Goods,Logistics,0.44
Jewelry,Logistics,0.37
Sports,Logistics,0.34
Toys,Logistics,0.22
Apparel,Marketing,0.72
Beauty,Marketing,0.66
Books,Marketing,0.57
Electronics,Marketing,0.56
Groceries,Marketing,0.5
Home Goods,Marketing,0.43
Jewelry,Marketing,0.38
Sports,Marketing,0.29
Toys,Marketing,0.27
Apparel,Omnichannel,0.72
Beauty,Omnichannel,0.68
Books,Omnichannel,0.65
Electronics,Omnichannel,0.54
Groceries,Omnichannel,0.49
Home Goods,Omnichannel,0.41
Jewelry,Omnichannel,0.39
Sports,Omnichannel,0.31
Toys,Omnichannel,0.24
Apparel,Sales,0.76
Beauty,Sales,0.67
Books,Sales,0.63
Electronics,Sales,0.56
Groceries,Sales,0.52
Home Goods,Sales,0.43
Jewelry,Sales,0.36
Sports,Sales,0.3
Toys,Sales,0.23
Apparel,Subscription,0.76
Beauty,Subscription,0.67
Books,Subscription,0.62
Electronics,Subscription,0.54
Groceries,Subscription,0.51
Home Goods,Subscription,0.45
Jewelry,Subscription,0.38
Sports,Subscription,0.33
Toys,Subscription,0.24
