Science and Engineering,the Distribution of Science and Engineering,9x10,central_cluster
Biomedical,Collaboration,0.16
Civil,Collaboration,0.23
Computer,Collaboration,0.27
Data,Collaboration,0.3
Electrical,Collaboration,0.33
Environmental,Collaboration,0.47
Materials,Collaboration,0.51
Mechanical,Collaboration,0.6
Software,Collaboration,0.61
Biomedical,Commercialization,0.19
Civil,Commercialization,0.23
Computer,Commercialization,0.28
Data,Commercialization,0.32
Electrical,Commercialization,0.41
Environmental,Commercialization,0.53
Materials,Commercialization,0.64
Mechanical,Commercialization,0.73
Software,Commercialization,0.75
Biomedical,Development,0.2
Civil,Development,0.22
Computer,Development,0.31
Data,Development,0.37
Electrical,Development,0.48
Environmental,Development,0.58
Materials,Development,0.73
Mechanical,Development,0.79
Software,Development,0.89
Biomedical,Implementation,0.22
Civil,Implementation,0.26
Computer,Implementation,0.3
Data,Implementation,0.38
Electrical,Implementation,0.51
Environmental,Implementation,0.6
Materials,Implementation,0.77
Mechanical,Implementation,0.88
Software,Implementation,0.9
Biomedical,Innovation,0.19
Civil,Innovation,0.26
Computer,Innovation,0.29
Data,Innovation,0.39
Electrical,Innovation,0.53
Environmental,Innovation,0.65
Materials,Innovation,0.79
Mechanical,Innovation,0.87
Software,Innovation,0.93
Biomedical,Maintenance,0.21
Civil,Maintenance,0.22
Computer,Maintenance,0.33
Data,Maintenance,0.38
Electrical,Maintenance,0.48
Environmental,Maintenance,0.62
Materials,Maintenance,0.75
Mechanical,Maintenance,0.9
Software,Maintenance,0.9
Biomedical,Patents,0.22
Civil,Patents,0.21
Computer,Patents,0.28
Data,Patents,0.33
Electrical,Patents,0.44
Environmental,Patents,0.55
Materials,Patents,0.63
Mechanical,Patents,0.8
Software,Patents,0.8
Biomedical,Publications,0.19
Civil,Publications,0.21
Computer,Publications,0.26
Data,Publications,0.37
Electrical,Publications,0.4
Environmental,Publications,0.49
Materials,Publications,0.58
Mechanical,Publications,0.65
Software,Publications,0.66
Biomedical,Research,0.2
Civil,Research,0.23
Computer,Research,0.23
Data,Research,0.27
Electrical,Research,0.38
Environmental,Research,0.4
Materials,Research,0.45
Mechanical,Research,0.5
Software,Research,0.55
Biomedical,Testing,0.16
Civil,Testing,0.23
Computer,Testing,0.2
Data,Testing,0.25
Electrical,Testing,0.3
Environmental,Testing,0.35
Materials,Testing,0.37
Mechanical,Testing,0.41
Software,Testing,0.41
