Cultural Trends and Influences,the Trends of Cultural Trends and Influences,8x8,uniform
Art,Adoption,0.46
Cuisine,Adoption,0.47
Literature,Adoption,0.48
Movies,Adoption,0.46
Music,Adoption,0.47
Social Media,Adoption,0.46
TV Shows,Adoption,0.46
Travel,Adoption,0.47
Art,Commercialization,0.48
Cuisine,Commercialization,0.48
Literature,Commercialization,0.47
Movies,Commercialization,0.46
Music,Commercialization,0.46
Social Media,Commercialization,0.46
TV Shows,Commercialization,0.47
Travel,Commercialization,0.47
Art,Diversity,0.48
Cuisine,Diversity,0.48
Literature,Diversity,0.48
Movies,Diversity,0.47
Music,Diversity,0.48
Social Media,Diversity,0.46
TV Shows,Diversity,0.46
Travel,Diversity,0.48
Art,Influence,0.48
Cuisine,Influence,0.47
Literature,Influence,0.47
Movies,Influence,0.47
Music,Influence,0.47
Social Media,Influence,0.47
TV Shows,Influence,0.47
Travel,Influence,0.47
Art,Innovation,0.46
Cuisine,Innovation,0.47
Literature,Innovation,0.47
Movies,Innovation,0.46
Music,Innovation,0.47
Social Media,Innovation,0.46
TV Shows,Innovation,0.47
Travel,Innovation,0.48
Art,Localization,0.49
Cuisine,Localization,0.45
Literature,Localization,0.47
Movies,Localization,0.45
Music,Localization,0.47
Social Media,Localization,0.47
TV Shows,Localization,0.46
Travel,Localization,0.47
Art,Popularity,0.47
Cuisine,Popularity,0.48
Literature,Popularity,0.45
Movies,Popularity,0.49
Music,Popularity,0.46
Social Media,Popularity,0.48
TV Shows,Popularity,0.48
Travel,Popularity,0.46
Art,Preservation,0.47
Cuisine,Preservation,0.48
Literature,Preservation,0.47
Movies,Preservation,0.45
Music,Preservation,0.47
Social Media,Preservation,0.44
TV Shows,Preservation,0.45
Travel,Preservation,0.47
