Sports and Entertainment,the Analysis of Sports and Entertainment,7x7,horizontal_gradient
Basketball,Attendance,0.71
Football,Attendance,0.75
Gaming,Attendance,0.62
Media Rights,Attendance,0.46
Movies,Attendance,0.24
Publishing,Attendance,0.19
Tennis,Attendance,0.23
Basketball,Fan Engagement,0.74
Football,Fan Engagement,0.71
Gaming,Fan Engagement,0.66
Media Rights,Fan Engagement,0.45
Movies,Fan Engagement,0.27
Publishing,Fan Engagement,0.24
Tennis,Fan Engagement,0.21
Basketball,Royalties,0.73
Football,Royalties,0.69
Gaming,Royalties,0.64
Media Rights,Royalties,0.44
Movies,Royalties,0.29
Publishing,Royalties,0.2
Tennis,Royalties,0.18
Basketball,Social Media,0.72
Football,Social Media,0.69
Gaming,Social Media,0.64
Media Rights,Social Media,0.43
Movies,Social Media,0.29
Publishing,Social Media,0.21
Tennis,Social Media,0.18
Basketball,Sponsorship,0.74
Football,Sponsorship,0.7
Gaming,Sponsorship,0.65
Media Rights,Sponsorship,0.45
Movies,Sponsorship,0.24
Publishing,Sponsorship,0.23
Tennis,Sponsorship,0.17
Basketball,Ticket Sales,0.71
Football,Ticket Sales,0.71
Gaming,Ticket Sales,0.63
Media Rights,Ticket Sales,0.44
Movies,Ticket Sales,0.28
Publishing,Ticket Sales,0.21
Tennis,Ticket Sales,0.18
Basketball,Viewership,0.75
Football,Viewership,0.7
Gaming,Viewership,0.66
Media Rights,Viewership,0.47
Movies,Viewership,0.24
Publishing,Viewership,0.23
Tennis,Viewership,0.22
