Education and Academics,the Factors of Education and Academics,7x7,diagonal
Arts,Faculty,0.92
Computer Science,Faculty,0.79
Economics,Faculty,0.69
Engineering,Faculty,0.55
History,Faculty,0.43
Literature,Faculty,0.29
Mathematics,Faculty,0.18
Arts,Freshman,0.79
Computer Science,Freshman,0.88
Economics,Freshman,0.78
Engineering,Freshman,0.68
History,Freshman,0.54
Literature,Freshman,0.41
Mathematics,Freshman,0.29
Arts,Graduate,0.69
Computer Science,Graduate,0.78
Economics,Graduate,0.88
Engineering,Graduate,0.78
History,Graduate,0.68
Literature,Graduate,0.54
Mathematics,Graduate,0.42
Arts,Junior,0.55
Computer Science,Junior,0.67
Economics,Junior,0.78
Engineering,Junior,0.88
History,Junior,0.78
Literature,Junior,0.68
Mathematics,Junior,0.55
Arts,PhD,0.43
Computer Science,PhD,0.54
Economics,PhD,0.67
Engineering,PhD,0.78
History,PhD,0.88
Literature,PhD,0.78
Mathematics,PhD,0.69
Arts,Researcher,0.29
Computer Science,Researcher,0.42
Economics,Researcher,0.54
Engineering,Researcher,0.67
History,Researcher,0.78
Literature,Researcher,0.88
Mathematics,Researcher,0.79
Arts,Senior,0.18
Computer Science,Senior,0.3
Economics,Senior,0.43
Engineering,Senior,0.55
History,Senior,0.69
Literature,Senior,0.8
Mathematics,Senior,0.92
