Energy and Utilities,the Risk Assessment of Energy and Utilities,10x9,vertical_gradient
Coal,Consumption,0.27
Distribution,Consumption,0.24
Electricity,Consumption,0.24
Exploration,Consumption,0.26
Gas,Consumption,0.28
Nuclear,Consumption,0.26
Oil,Consumption,0.27
Renewables,Consumption,0.28
Waste Management,Consumption,0.25
Water,Consumption,0.2
Coal,Efficiency,0.29
Distribution,Efficiency,0.28
Electricity,Efficiency,0.28
Exploration,Efficiency,0.26
Gas,Efficiency,0.3
Nuclear,Efficiency,0.23
Oil,Efficiency,0.25
Renewables,Efficiency,0.29
Waste Management,Efficiency,0.32
Water,Efficiency,0.26
Coal,Emissions,0.33
Distribution,Emissions,0.34
Electricity,Emissions,0.33
Exploration,Emissions,0.29
Gas,Emissions,0.34
Nuclear,Emissions,0.32
Oil,Emissions,0.3
Renewables,Emissions,0.3
Waste Management,Emissions,0.31
Water,Emissions,0.31
Coal,Infrastructure,0.35
Distribution,Infrastructure,0.36
Electricity,Infrastructure,0.39
Exploration,Infrastructure,0.41
Gas,Infrastructure,0.36
Nuclear,Infrastructure,0.4
Oil,Infrastructure,0.37
Renewables,Infrastructure,0.39
Waste Management,Infrastructure,0.37
Water,Infrastructure,0.35
Coal,Investment,0.58
Distribution,Investment,0.56
Electricity,Investment,0.54
Exploration,Investment,0.53
Gas,Investment,0.54
Nuclear,Investment,0.57
Oil,Investment,0.5
Renewables,Investment,0.55
Waste Management,Investment,0.52
Water,Investment,0.57
Coal,Policy,0.67
Distribution,Policy,0.71
Electricity,Policy,0.7
Exploration,Policy,0.7
Gas,Policy,0.69
Nuclear,Policy,0.72
Oil,Policy,0.72
Renewables,Policy,0.7
Waste Management,Policy,0.69
Water,Policy,0.73
Coal,Production,0.79
Distribution,Production,0.8
Electricity,Production,0.77
Exploration,Production,0.75
Gas,Production,0.77
Nuclear,Production,0.8
Oil,Production,0.74
Renewables,Production,0.79
Waste Management,Production,0.8
Water,Production,0.77
Coal,Reliability,0.84
Distribution,Reliability,0.83
Electricity,Reliability,0.81
Exploration,Reliability,0.84
Gas,Reliability,0.8
Nuclear,Reliability,0.83
Oil,Reliability,0.84
Renewables,Reliability,0.8
Waste Management,Reliability,0.78
Water,Reliability,0.81
Coal,Technology,0.78
Distribution,Technology,0.84
Electricity,Technology,0.84
Exploration,Technology,0.8
Gas,Technology,0.8
Nuclear,Technology,0.81
Oil,Technology,0.81
Renewables,Technology,0.8
Waste Management,Technology,0.82
Water,Technology,0.8
