Healthcare and Health,the Correlations of Healthcare and Health,9x9,uniform
Clinics,Access,0.46
Hospitals,Access,0.46
Insurance,Access,0.46
Medical Devices,Access,0.46
Patient Care,Access,0.44
Pharmaceuticals,Access,0.46
Public Health,Access,0.46
Research,Access,0.46
Telemedicine,Access,0.46
Clinics,Cost,0.46
Hospitals,Cost,0.48
Insurance,Cost,0.44
Medical Devices,Cost,0.46
Patient Care,Cost,0.46
Pharmaceuticals,Cost,0.45
Public Health,Cost,0.46
Research,Cost,0.47
Telemedicine,Cost,0.45
Clinics,Epidemiology,0.47
Hospitals,Epidemiology,0.47
Insurance,Epidemiology,0.46
Medical Devices,Epidemiology,0.47
Patient Care,Epidemiology,0.47
Pharmaceuticals,Epidemiology,0.46
Public Health,Epidemiology,0.47
Research,Epidemiology,0.46
Telemedicine,Epidemiology,0.46
Clinics,Outcomes,0.46
Hospitals,Outcomes,0.47
Insurance,Outcomes,0.47
Medical Devices,Outcomes,0.47
Patient Care,Outcomes,0.46
Pharmaceuticals,Outcomes,0.47
Public Health,Outcomes,0.46
Research,Outcomes,0.46
Telemedicine,Outcomes,0.47
Clinics,Patient Satisfaction,0.47
Hospitals,Patient Satisfaction,0.48
Insurance,Patient Satisfaction,0.45
Medical Devices,Patient Satisfaction,0.47
Patient Care,Patient Satisfaction,0.47
Pharmaceuticals,Patient Satisfaction,0.44
Public Health,Patient Satisfaction,0.46
Research,Patient Satisfaction,0.46
Telemedicine,Patient Satisfaction,0.48
Clinics,Prevention,0.47
Hospitals,Prevention,0.46
Insurance,Prevention,0.45
Medical Devices,Prevention,0.46
Patient Care,Prevention,0.46
Pharmaceuticals,Prevention,0.46
Public Health,Prevention,0.47
Research,Prevention,0.46
Telemedicine,Prevention,0.44
Clinics,Quality,0.47
Hospitals,Quality,0.47
Insurance,Quality,0.45
Medical Devices,Quality,0.47
Patient Care,Quality,0.45
Pharmaceuticals,Quality,0.46
Public Health,Quality,0.46
Research,Quality,0.47
Telemedicine,Quality,0.45
Clinics,Regulations,0.46
Hospitals,Regulations,0.45
Insurance,Regulations,0.45
Medical Devices,Regulations,0.48
Patient Care,Regulations,0.46
Pharmaceuticals,Regulations,0.45
Public Health,Regulations,0.45
Research,Regulations,0.48
Telemedicine,Regulations,0.47
Clinics,Staffing,0.47
Hospitals,Staffing,0.47
Insurance,Staffing,0.44
Medical Devices,Staffing,0.44
Patient Care,Staffing,0.48
Pharmaceuticals,Staffing,0.46
Public Health,Staffing,0.47
Research,Staffing,0.46
Telemedicine,Staffing,0.46
