Healthcare and Health,the Engagement of Healthcare and Health,8x8,diagonal
Clinics,Access,0.93
Hospitals,Access,0.67
Insurance,Access,0.46
Patient Care,Access,0.22
Pharmaceuticals,Access,0.22
Policy,Access,0.46
Research,Access,0.67
Telemedicine,Access,0.92
Clinics,Epidemiology,0.68
Hospitals,Epidemiology,0.86
Insurance,Epidemiology,0.65
Patient Care,Epidemiology,0.47
Pharmaceuticals,Epidemiology,0.46
Policy,Epidemiology,0.65
Research,Epidemiology,0.86
Telemedicine,Epidemiology,0.67
Clinics,Outcomes,0.47
Hospitals,Outcomes,0.65
Insurance,Outcomes,0.86
Patient Care,Outcomes,0.67
Pharmaceuticals,Outcomes,0.67
Policy,Outcomes,0.86
Research,Outcomes,0.65
Telemedicine,Outcomes,0.47
Clinics,Patient Satisfaction,0.21
Hospitals,Patient Satisfaction,0.46
Insurance,Patient Satisfaction,0.67
Patient Care,Patient Satisfaction,0.92
Pharmaceuticals,Patient Satisfaction,0.92
Policy,Patient Satisfaction,0.67
Research,Patient Satisfaction,0.47
Telemedicine,Patient Satisfaction,0.21
Clinics,Prevention,0.22
Hospitals,Prevention,0.47
Insurance,Prevention,0.67
Patient Care,Prevention,0.92
Pharmaceuticals,Prevention,0.93
Policy,Prevention,0.68
Research,Prevention,0.47
Telemedicine,Prevention,0.22
Clinics,Regulations,0.47
Hospitals,Regulations,0.64
Insurance,Regulations,0.86
Patient Care,Regulations,0.66
Pharmaceuticals,Regulations,0.67
Policy,Regulations,0.86
Research,Regulations,0.65
Telemedicine,Regulations,0.47
Clinics,Staffing,0.68
Hospitals,Staffing,0.86
Insurance,Staffing,0.65
Patient Care,Staffing,0.46
Pharmaceuticals,Staffing,0.47
Policy,Staffing,0.66
Research,Staffing,0.85
Telemedicine,Staffing,0.67
Clinics,Technology Adoption,0.92
Hospitals,Technology Adoption,0.67
Insurance,Technology Adoption,0.47
Patient Care,Technology Adoption,0.22
Pharmaceuticals,Technology Adoption,0.22
Policy,Technology Adoption,0.47
Research,Technology Adoption,0.67
Telemedicine,Technology Adoption,0.93
