Energy and Utilities,the Correlations of Energy and Utilities,9x9,random
Coal,Efficiency,0.38
Distribution,Efficiency,0.42
Gas,Efficiency,0.56
Nuclear,Efficiency,0.19
Oil,Efficiency,0.1
Renewables,Efficiency,0.69
Transmission,Efficiency,0.39
Waste Management,Efficiency,0.15
Water,Efficiency,0.66
Coal,Emissions,0.72
Distribution,Emissions,0.98
Gas,Emissions,0.83
Nuclear,Emissions,0.97
Oil,Emissions,0.48
Renewables,Emissions,0.77
Transmission,Emissions,0.92
Waste Management,Emissions,0.07
Water,Emissions,0.09
Coal,Infrastructure,0.92
Distribution,Infrastructure,0.33
Gas,Infrastructure,0.83
Nuclear,Infrastructure,0.19
Oil,Infrastructure,0.75
Renewables,Infrastructure,0.03
Transmission,Infrastructure,0.96
Waste Management,Infrastructure,0.31
Water,Infrastructure,0.1
Coal,Investment,0.03
Distribution,Investment,0.3
Gas,Investment,0.7
Nuclear,Investment,0.99
Oil,Investment,0.0
Renewables,Investment,0.29
Transmission,Investment,0.92
Waste Management,Investment,0.73
Water,Investment,0.5
Coal,Policy,0.06
Distribution,Policy,0.61
Gas,Policy,0.97
Nuclear,Policy,0.16
Oil,Policy,0.56
Renewables,Policy,0.17
Transmission,Policy,0.47
Waste Management,Policy,0.51
Water,Policy,1.0
Coal,Production,0.66
Distribution,Production,0.6
Gas,Production,0.77
Nuclear,Production,0.98
Oil,Production,0.92
Renewables,Production,0.09
Transmission,Production,0.35
Waste Management,Production,0.7
Water,Production,0.05
Coal,Reliability,0.86
Distribution,Reliability,0.4
Gas,Reliability,0.43
Nuclear,Reliability,0.56
Oil,Reliability,0.3
Renewables,Reliability,0.16
Transmission,Reliability,1.0
Waste Management,Reliability,0.45
Water,Reliability,0.06
Coal,Storage,0.88
Distribution,Storage,0.36
Gas,Storage,0.48
Nuclear,Storage,0.81
Oil,Storage,0.95
Renewables,Storage,0.21
Transmission,Storage,0.94
Waste Management,Storage,0.34
Water,Storage,0.24
Coal,Technology,0.11
Distribution,Technology,0.3
Gas,Technology,0.82
Nuclear,Technology,0.81
Oil,Technology,0.27
Renewables,Technology,0.71
Transmission,Technology,0.42
Waste Management,Technology,0.93
Water,Technology,0.07
