Food and Beverage Industry,the Metrics of Food and Beverage Industry,8x8,vertical_gradient
Bakery,Consumption,0.16
Beverages,Consumption,0.12
Dairy,Consumption,0.16
Frozen,Consumption,0.16
Ingredients,Consumption,0.15
Produce,Consumption,0.16
Seafood,Consumption,0.18
Snacks,Consumption,0.13
Bakery,Exports,0.19
Beverages,Exports,0.1
Dairy,Exports,0.15
Frozen,Exports,0.19
Ingredients,Exports,0.14
Produce,Exports,0.18
Seafood,Exports,0.18
Snacks,Exports,0.14
Bakery,Imports,0.22
Beverages,Imports,0.2
Dairy,Imports,0.24
Frozen,Imports,0.2
Ingredients,Imports,0.2
Produce,Imports,0.23
Seafood,Imports,0.17
Snacks,Imports,0.22
Bakery,Innovation,0.38
Beverages,Innovation,0.37
Dairy,Innovation,0.41
Frozen,Innovation,0.37
Ingredients,Innovation,0.34
Produce,Innovation,0.34
Seafood,Innovation,0.34
Snacks,Innovation,0.35
Bakery,Marketing,0.64
Beverages,Marketing,0.61
Dairy,Marketing,0.61
Frozen,Marketing,0.58
Ingredients,Marketing,0.63
Produce,Marketing,0.61
Seafood,Marketing,0.64
Snacks,Marketing,0.63
Bakery,Prices,0.79
Beverages,Prices,0.74
Dairy,Prices,0.71
Frozen,Prices,0.77
Ingredients,Prices,0.73
Produce,Prices,0.76
Seafood,Prices,0.76
Snacks,Prices,0.74
Bakery,Regulations,0.81
Beverages,Regulations,0.83
Dairy,Regulations,0.82
Frozen,Regulations,0.78
Ingredients,Regulations,0.8
Produce,Regulations,0.83
Seafood,Regulations,0.77
Snacks,Regulations,0.78
Bakery,Sustainability,0.8
Beverages,Sustainability,0.82
Dairy,Sustainability,0.81
Frozen,Sustainability,0.81
Ingredients,Sustainability,0.82
Produce,Sustainability,0.79
Seafood,Sustainability,0.81
Snacks,Sustainability,0.83
