Transportation and Logistics,the Engagement of Transportation and Logistics,8x8,random
Air,Capacity,0.12
Customs,Capacity,0.74
Intermodal,Capacity,0.88
Last Mile,Capacity,0.57
Maritime,Capacity,0.17
Planning,Capacity,0.72
Tracking,Capacity,0.91
Warehousing,Capacity,0.67
Air,Compliance,0.48
Customs,Compliance,0.83
Intermodal,Compliance,0.05
Last Mile,Compliance,0.14
Maritime,Compliance,0.25
Planning,Compliance,0.95
Tracking,Compliance,0.98
Warehousing,Compliance,0.5
Air,Cost,0.4
Customs,Cost,0.19
Intermodal,Cost,0.04
Last Mile,Cost,0.23
Maritime,Cost,0.4
Planning,Cost,0.42
Tracking,Cost,0.49
Warehousing,Cost,0.44
Air,Efficiency,0.95
Customs,Efficiency,0.04
Intermodal,Efficiency,0.45
Last Mile,Efficiency,0.93
Maritime,Efficiency,0.39
Planning,Efficiency,0.75
Tracking,Efficiency,0.34
Warehousing,Efficiency,0.88
Air,Labor,0.51
Customs,Labor,0.14
Intermodal,Labor,0.42
Last Mile,Labor,0.21
Maritime,Labor,0.66
Planning,Labor,0.7
Tracking,Labor,0.36
Warehousing,Labor,0.14
Air,Reliability,0.63
Customs,Reliability,0.43
Intermodal,Reliability,0.76
Last Mile,Reliability,0.92
Maritime,Reliability,0.91
Planning,Reliability,0.58
Tracking,Reliability,0.64
Warehousing,Reliability,0.95
Air,Safety,0.91
Customs,Safety,0.29
Intermodal,Safety,0.66
Last Mile,Safety,0.14
Maritime,Safety,0.89
Planning,Safety,0.71
Tracking,Safety,0.76
Warehousing,Safety,0.23
Air,Sustainability,0.93
Customs,Sustainability,0.6
Intermodal,Sustainability,0.84
Last Mile,Sustainability,0.57
Maritime,Sustainability,0.04
Planning,Sustainability,0.37
Tracking,Sustainability,0.42
Warehousing,Sustainability,0.19
