Business and Finance,the Overview of Business and Finance,9x8,horizontal_gradient
Accounting,Assets,0.71
Auditing,Assets,0.68
Banking,Assets,0.66
Capital Markets,Assets,0.59
Consulting,Assets,0.44
Financial Tech,Assets,0.27
Investments,Assets,0.2
Real Estate,Assets,0.16
Tax,Assets,0.14
Accounting,Equity,0.69
Auditing,Equity,0.69
Banking,Equity,0.67
Capital Markets,Equity,0.59
Consulting,Equity,0.42
Financial Tech,Equity,0.25
Investments,Equity,0.17
Real Estate,Equity,0.16
Tax,Equity,0.17
Accounting,Expenses,0.71
Auditing,Expenses,0.68
Banking,Expenses,0.71
Capital Markets,Expenses,0.62
Consulting,Expenses,0.42
Financial Tech,Expenses,0.24
Investments,Expenses,0.19
Real Estate,Expenses,0.16
Tax,Expenses,0.17
Accounting,Liabilities,0.74
Auditing,Liabilities,0.65
Banking,Liabilities,0.69
Capital Markets,Liabilities,0.57
Consulting,Liabilities,0.4
Financial Tech,Liabilities,0.29
Investments,Liabilities,0.17
Real Estate,Liabilities,0.14
Tax,Liabilities,0.15
Accounting,Liquidity,0.73
Auditing,Liquidity,0.7
Banking,Liquidity,0.67
Capital Markets,Liquidity,0.61
Consulting,Liquidity,0.4
Financial Tech,Liquidity,0.3
Investments,Liquidity,0.19
Real Estate,Liquidity,0.14
Tax,Liquidity,0.14
Accounting,Market Share,0.75
Auditing,Market Share,0.72
Banking,Market Share,0.7
Capital Markets,Market Share,0.6
Consulting,Market Share,0.43
Financial Tech,Market Share,0.25
Investments,Market Share,0.18
Real Estate,Market Share,0.15
Tax,Market Share,0.13
Accounting,Profit,0.71
Auditing,Profit,0.75
Banking,Profit,0.69
Capital Markets,Profit,0.57
Consulting,Profit,0.44
Financial Tech,Profit,0.27
Investments,Profit,0.17
Real Estate,Profit,0.18
Tax,Profit,0.14
Accounting,Risk,0.73
Auditing,Risk,0.7
Banking,Risk,0.63
Capital Markets,Risk,0.6
Consulting,Risk,0.41
Financial Tech,Risk,0.27
Investments,Risk,0.17
Real Estate,Risk,0.15
Tax,Risk,0.14
