Cultural Trends and Influences,the Trends of Cultural Trends and Influences,8x9,diagonal
Cuisine,Accessibility,0.95
Fashion,Accessibility,0.85
Gaming,Accessibility,0.78
Movies,Accessibility,0.67
Music,Accessibility,0.57
Social Media,Accessibility,0.46
TV Shows,Accessibility,0.37
Travel,Accessibility,0.27
Cuisine,Adoption,0.86
Fashion,Adoption,0.92
Gaming,Adoption,0.85
Movies,Adoption,0.76
Music,Adoption,0.66
Social Media,Adoption,0.56
TV Shows,Adoption,0.45
Travel,Adoption,0.37
Cuisine,Commercialization,0.78
Fashion,Commercialization,0.85
Gaming,Commercialization,0.93
Movies,Commercialization,0.85
Music,Commercialization,0.77
Social Media,Commercialization,0.66
TV Shows,Commercialization,0.56
Travel,Commercialization,0.47
Cuisine,Critique,0.67
Fashion,Critique,0.76
Gaming,Critique,0.84
Movies,Critique,0.92
Music,Critique,0.85
Social Media,Critique,0.76
TV Shows,Critique,0.65
Travel,Critique,0.57
Cuisine,Diversity,0.58
Fashion,Diversity,0.66
Gaming,Diversity,0.76
Movies,Diversity,0.84
Music,Diversity,0.92
Social Media,Diversity,0.84
TV Shows,Diversity,0.76
Travel,Diversity,0.67
Cuisine,Globalization,0.47
Fashion,Globalization,0.56
Gaming,Globalization,0.66
Movies,Globalization,0.76
Music,Globalization,0.84
Social Media,Globalization,0.92
TV Shows,Globalization,0.84
Travel,Globalization,0.78
Cuisine,Localization,0.37
Fashion,Localization,0.45
Gaming,Localization,0.56
Movies,Localization,0.65
Music,Localization,0.76
Social Media,Localization,0.85
TV Shows,Localization,0.92
Travel,Localization,0.86
Cuisine,Popularity,0.26
Fashion,Popularity,0.35
Gaming,Popularity,0.46
Movies,Popularity,0.57
Music,Popularity,0.66
Social Media,Popularity,0.77
TV Shows,Popularity,0.84
Travel,Popularity,0.94
Cuisine,Preservation,0.17
Fashion,Preservation,0.26
Gaming,Preservation,0.37
Movies,Preservation,0.47
Music,Preservation,0.58
Social Media,Preservation,0.67
TV Shows,Preservation,0.78
Travel,Preservation,0.85
