Transportation and Logistics,the Correlations of Transportation and Logistics,9x8,random
Air,Compliance,0.4
Customs,Compliance,0.12
Intermodal,Compliance,0.33
Maritime,Compliance,0.37
Planning,Compliance,0.08
Rail,Compliance,0.49
Road,Compliance,0.06
Tracking,Compliance,0.73
Warehousing,Compliance,0.14
Air,Cost,0.61
Customs,Cost,0.17
Intermodal,Cost,0.34
Maritime,Cost,0.08
Planning,Cost,0.4
Rail,Cost,0.46
Road,Cost,0.83
Tracking,Cost,0.58
Warehousing,Cost,0.06
Air,Efficiency,0.93
Customs,Efficiency,0.68
Intermodal,Efficiency,0.84
Maritime,Efficiency,0.24
Planning,Efficiency,0.2
Rail,Efficiency,0.82
Road,Efficiency,0.16
Tracking,Efficiency,0.0
Warehousing,Efficiency,0.82
Air,Labor,0.6
Customs,Labor,0.4
Intermodal,Labor,0.01
Maritime,Labor,0.76
Planning,Labor,0.21
Rail,Labor,0.25
Road,Labor,1.0
Tracking,Labor,0.78
Warehousing,Labor,0.03
Air,Reliability,0.37
Customs,Reliability,0.27
Intermodal,Reliability,0.62
Maritime,Reliability,0.28
Planning,Reliability,0.05
Rail,Reliability,0.56
Road,Reliability,0.86
Tracking,Reliability,0.95
Warehousing,Reliability,0.45
Air,Safety,0.64
Customs,Safety,0.28
Intermodal,Safety,0.38
Maritime,Safety,0.96
Planning,Safety,0.14
Rail,Safety,0.73
Road,Safety,0.33
Tracking,Safety,0.13
Warehousing,Safety,0.34
Air,Speed,0.15
Customs,Speed,0.47
Intermodal,Speed,0.73
Maritime,Speed,0.44
Planning,Speed,0.56
Rail,Speed,0.04
Road,Speed,0.42
Tracking,Speed,0.79
Warehousing,Speed,0.88
Air,Technology,0.44
Customs,Technology,0.48
Intermodal,Technology,0.16
Maritime,Technology,0.46
Planning,Technology,0.93
Rail,Technology,0.09
Road,Technology,0.58
Tracking,Technology,0.2
Warehousing,Technology,0.04
