Cultural Trends and Influences,the Index of Cultural Trends and Influences,7x8,vertical_gradient
Art,Accessibility,0.14
Cuisine,Accessibility,0.18
Language,Accessibility,0.18
Literature,Accessibility,0.14
Music,Accessibility,0.17
TV Shows,Accessibility,0.2
Travel,Accessibility,0.14
Art,Adoption,0.18
Cuisine,Adoption,0.17
Language,Adoption,0.15
Literature,Adoption,0.18
Music,Adoption,0.15
TV Shows,Adoption,0.17
Travel,Adoption,0.17
Art,Critique,0.29
Cuisine,Critique,0.25
Language,Critique,0.25
Literature,Critique,0.23
Music,Critique,0.24
TV Shows,Critique,0.2
Travel,Critique,0.2
Art,Globalization,0.43
Cuisine,Globalization,0.39
Language,Globalization,0.37
Literature,Globalization,0.36
Music,Globalization,0.42
TV Shows,Globalization,0.39
Travel,Globalization,0.36
Art,Influence,0.66
Cuisine,Influence,0.66
Language,Influence,0.66
Literature,Influence,0.64
Music,Influence,0.66
TV Shows,Influence,0.58
Travel,Influence,0.66
Art,Localization,0.82
Cuisine,Localization,0.83
Language,Localization,0.79
Literature,Localization,0.82
Music,Localization,0.82
TV Shows,Localization,0.81
Travel,Localization,0.84
Art,Popularity,0.88
Cuisine,Popularity,0.88
Language,Popularity,0.88
Literature,Popularity,0.86
Music,Popularity,0.86
TV Shows,Popularity,0.88
Travel,Popularity,0.86
Art,Preservation,0.92
Cuisine,Preservation,0.87
Language,Preservation,0.9
Literature,Preservation,0.84
Music,Preservation,0.87
TV Shows,Preservation,0.87
Travel,Preservation,0.88
