Human Resources and Employee Management,the Performance of Human Resources and Employee Management,9x9,horizontal_gradient
Benefits,Absenteeism,0.27
Compensation,Absenteeism,0.29
Diversity & Inclusion,Absenteeism,0.32
HR Tech,Absenteeism,0.33
Performance,Absenteeism,0.47
Recruitment,Absenteeism,0.63
Retention,Absenteeism,0.71
Training,Absenteeism,0.7
Workplace Safety,Absenteeism,0.7
Benefits,Culture,0.31
Compensation,Culture,0.3
Diversity & Inclusion,Culture,0.31
HR Tech,Culture,0.35
Performance,Culture,0.52
Recruitment,Culture,0.63
Retention,Culture,0.72
Training,Culture,0.69
Workplace Safety,Culture,0.7
Benefits,Diversity,0.24
Compensation,Diversity,0.27
Diversity & Inclusion,Diversity,0.31
HR Tech,Diversity,0.39
Performance,Diversity,0.52
Recruitment,Diversity,0.65
Retention,Diversity,0.65
Training,Diversity,0.73
Workplace Safety,Diversity,0.72
Benefits,Leadership,0.28
Compensation,Leadership,0.31
Diversity & Inclusion,Leadership,0.31
HR Tech,Leadership,0.38
Performance,Leadership,0.49
Recruitment,Leadership,0.6
Retention,Leadership,0.67
Training,Leadership,0.7
Workplace Safety,Leadership,0.72
Benefits,Satisfaction,0.28
Compensation,Satisfaction,0.27
Diversity & Inclusion,Satisfaction,0.33
HR Tech,Satisfaction,0.36
Performance,Satisfaction,0.5
Recruitment,Satisfaction,0.59
Retention,Satisfaction,0.68
Training,Satisfaction,0.71
Workplace Safety,Satisfaction,0.69
Benefits,Skills Gap,0.27
Compensation,Skills Gap,0.27
Diversity & Inclusion,Skills Gap,0.32
HR Tech,Skills Gap,0.37
Performance,Skills Gap,0.51
Recruitment,Skills Gap,0.62
Retention,Skills Gap,0.66
Training,Skills Gap,0.73
Workplace Safety,Skills Gap,0.73
Benefits,Training Hours,0.26
Compensation,Training Hours,0.31
Diversity & Inclusion,Training Hours,0.29
HR Tech,Training Hours,0.39
Performance,Training Hours,0.51
Recruitment,Training Hours,0.56
Retention,Training Hours,0.72
Training,Training Hours,0.71
Workplace Safety,Training Hours,0.75
Benefits,Turnover,0.26
Compensation,Turnover,0.3
Diversity & Inclusion,Turnover,0.34
HR Tech,Turnover,0.36
Performance,Turnover,0.5
Recruitment,Turnover,0.62
Retention,Turnover,0.7
Training,Turnover,0.74
Workplace Safety,Turnover,0.67
Benefits,Wellbeing,0.29
Compensation,Wellbeing,0.26
Diversity & Inclusion,Wellbeing,0.32
HR Tech,Wellbeing,0.37
Performance,Wellbeing,0.5
Recruitment,Wellbeing,0.63
Retention,Wellbeing,0.69
Training,Wellbeing,0.73
Workplace Safety,Wellbeing,0.68
