Healthcare and Health,the Trajectory of Healthcare and Health,9x9,radial_gradient
Hospitals,Access,0.18
Insurance,Access,0.23
Medical Devices,Access,0.34
Patient Care,Access,0.48
Pharmaceuticals,Access,0.6
Policy,Access,0.74
Public Health,Access,0.84
Research,Access,0.87
Wellness,Access,0.96
Hospitals,Cost,0.13
Insurance,Cost,0.21
Medical Devices,Cost,0.3
Patient Care,Cost,0.41
Pharmaceuticals,Cost,0.57
Policy,Cost,0.71
Public Health,Cost,0.81
Research,Cost,0.88
Wellness,Cost,0.92
Hospitals,Epidemiology,0.13
Insurance,Epidemiology,0.21
Medical Devices,Epidemiology,0.26
Patient Care,Epidemiology,0.41
Pharmaceuticals,Epidemiology,0.5
Policy,Epidemiology,0.62
Public Health,Epidemiology,0.77
Research,Epidemiology,0.84
Wellness,Epidemiology,0.88
Hospitals,Funding,0.13
Insurance,Funding,0.2
Medical Devices,Funding,0.24
Patient Care,Funding,0.34
Pharmaceuticals,Funding,0.41
Policy,Funding,0.54
Public Health,Funding,0.64
Research,Funding,0.73
Wellness,Funding,0.8
Hospitals,Outcomes,0.12
Insurance,Outcomes,0.18
Medical Devices,Outcomes,0.23
Patient Care,Outcomes,0.27
Pharmaceuticals,Outcomes,0.36
Policy,Outcomes,0.44
Public Health,Outcomes,0.55
Research,Outcomes,0.65
Wellness,Outcomes,0.71
Hospitals,Patient Satisfaction,0.15
Insurance,Patient Satisfaction,0.15
Medical Devices,Patient Satisfaction,0.14
Patient Care,Patient Satisfaction,0.24
Pharmaceuticals,Patient Satisfaction,0.27
Policy,Patient Satisfaction,0.32
Public Health,Patient Satisfaction,0.42
Research,Patient Satisfaction,0.48
Wellness,Patient Satisfaction,0.53
Hospitals,Quality,0.17
Insurance,Quality,0.14
Medical Devices,Quality,0.19
Patient Care,Quality,0.16
Pharmaceuticals,Quality,0.21
Policy,Quality,0.28
Public Health,Quality,0.32
Research,Quality,0.39
Wellness,Quality,0.41
Hospitals,Regulations,0.12
Insurance,Regulations,0.14
Medical Devices,Regulations,0.19
Patient Care,Regulations,0.17
Pharmaceuticals,Regulations,0.19
Policy,Regulations,0.19
Public Health,Regulations,0.23
Research,Regulations,0.26
Wellness,Regulations,0.28
Hospitals,Staffing,0.13
Insurance,Staffing,0.13
Medical Devices,Staffing,0.11
Patient Care,Staffing,0.15
Pharmaceuticals,Staffing,0.1
Policy,Staffing,0.19
Public Health,Staffing,0.16
Research,Staffing,0.21
Wellness,Staffing,0.23
