Healthcare and Health,the Factors of Healthcare and Health,9x9,vertical_gradient
Clinics,Access,0.17
Hospitals,Access,0.13
Medical Devices,Access,0.16
Patient Care,Access,0.14
Pharmaceuticals,Access,0.14
Policy,Access,0.13
Research,Access,0.13
Telemedicine,Access,0.14
Wellness,Access,0.13
Clinics,Epidemiology,0.14
Hospitals,Epidemiology,0.15
Medical Devices,Epidemiology,0.17
Patient Care,Epidemiology,0.18
Pharmaceuticals,Epidemiology,0.15
Policy,Epidemiology,0.12
Research,Epidemiology,0.17
Telemedicine,Epidemiology,0.11
Wellness,Epidemiology,0.18
Clinics,Funding,0.17
Hospitals,Funding,0.19
Medical Devices,Funding,0.18
Patient Care,Funding,0.17
Pharmaceuticals,Funding,0.17
Policy,Funding,0.17
Research,Funding,0.21
Telemedicine,Funding,0.2
Wellness,Funding,0.23
Clinics,Outcomes,0.29
Hospitals,Outcomes,0.27
Medical Devices,Outcomes,0.26
Patient Care,Outcomes,0.29
Pharmaceuticals,Outcomes,0.26
Policy,Outcomes,0.26
Research,Outcomes,0.25
Telemedicine,Outcomes,0.28
Wellness,Outcomes,0.31
Clinics,Patient Satisfaction,0.48
Hospitals,Patient Satisfaction,0.46
Medical Devices,Patient Satisfaction,0.47
Patient Care,Patient Satisfaction,0.45
Pharmaceuticals,Patient Satisfaction,0.48
Policy,Patient Satisfaction,0.44
Research,Patient Satisfaction,0.43
Telemedicine,Patient Satisfaction,0.51
Wellness,Patient Satisfaction,0.45
Clinics,Prevention,0.62
Hospitals,Prevention,0.62
Medical Devices,Prevention,0.63
Patient Care,Prevention,0.63
Pharmaceuticals,Prevention,0.68
Policy,Prevention,0.63
Research,Prevention,0.63
Telemedicine,Prevention,0.65
Wellness,Prevention,0.63
Clinics,Quality,0.69
Hospitals,Quality,0.7
Medical Devices,Quality,0.71
Patient Care,Quality,0.74
Pharmaceuticals,Quality,0.71
Policy,Quality,0.7
Research,Quality,0.72
Telemedicine,Quality,0.68
Wellness,Quality,0.75
Clinics,Regulations,0.76
Hospitals,Regulations,0.75
Medical Devices,Regulations,0.79
Patient Care,Regulations,0.74
Pharmaceuticals,Regulations,0.73
Policy,Regulations,0.72
Research,Regulations,0.74
Telemedicine,Regulations,0.77
Wellness,Regulations,0.75
Clinics,Staffing,0.77
Hospitals,Staffing,0.77
Medical Devices,Staffing,0.77
Patient Care,Staffing,0.81
Pharmaceuticals,Staffing,0.81
Policy,Staffing,0.77
Research,Staffing,0.76
Telemedicine,Staffing,0.76
Wellness,Staffing,0.75
