Energy and Utilities,the Analysis of Energy and Utilities,8x9,radial_gradient
Coal,Consumption,0.92
Distribution,Consumption,0.94
Electricity,Consumption,0.89
Exploration,Consumption,0.87
Nuclear,Consumption,0.85
Renewables,Consumption,0.77
Transmission,Consumption,0.73
Water,Consumption,0.65
Coal,Efficiency,0.9
Distribution,Efficiency,0.86
Electricity,Efficiency,0.86
Exploration,Efficiency,0.86
Nuclear,Efficiency,0.79
Renewables,Efficiency,0.76
Transmission,Efficiency,0.66
Water,Efficiency,0.59
Coal,Emissions,0.88
Distribution,Emissions,0.87
Electricity,Emissions,0.84
Exploration,Emissions,0.82
Nuclear,Emissions,0.79
Renewables,Emissions,0.71
Transmission,Emissions,0.68
Water,Emissions,0.6
Coal,Infrastructure,0.87
Distribution,Infrastructure,0.84
Electricity,Infrastructure,0.81
Exploration,Infrastructure,0.82
Nuclear,Infrastructure,0.76
Renewables,Infrastructure,0.67
Transmission,Infrastructure,0.64
Water,Infrastructure,0.52
Coal,Investment,0.79
Distribution,Investment,0.79
Electricity,Investment,0.79
Exploration,Investment,0.72
Nuclear,Investment,0.69
Renewables,Investment,0.66
Transmission,Investment,0.61
Water,Investment,0.47
Coal,Policy,0.72
Distribution,Policy,0.73
Electricity,Policy,0.7
Exploration,Policy,0.67
Nuclear,Policy,0.62
Renewables,Policy,0.54
Transmission,Policy,0.49
Water,Policy,0.4
Coal,Prices,0.63
Distribution,Prices,0.65
Electricity,Prices,0.69
Exploration,Prices,0.59
Nuclear,Prices,0.53
Renewables,Prices,0.5
Transmission,Prices,0.45
Water,Prices,0.31
Coal,Storage,0.58
Distribution,Storage,0.56
Electricity,Storage,0.57
Exploration,Storage,0.49
Nuclear,Storage,0.43
Renewables,Storage,0.42
Transmission,Storage,0.37
Water,Storage,0.28
Coal,Technology,0.51
Distribution,Technology,0.47
Electricity,Technology,0.45
Exploration,Technology,0.41
Nuclear,Technology,0.37
Renewables,Technology,0.25
Transmission,Technology,0.23
Water,Technology,0.14
