Science and Engineering,the Patterns of Science and Engineering,9x10,diagonal
Aerospace,Commercialization,0.27
Biomedical,Commercialization,0.35
Chemical,Commercialization,0.45
Civil,Commercialization,0.53
Computer,Commercialization,0.63
Environmental,Commercialization,0.71
Materials,Commercialization,0.81
Mechanical,Commercialization,0.88
Software,Commercialization,0.97
Aerospace,Development,0.35
Biomedical,Development,0.44
Chemical,Development,0.52
Civil,Development,0.62
Computer,Development,0.71
Environmental,Development,0.8
Materials,Development,0.87
Mechanical,Development,0.95
Software,Development,0.88
Aerospace,Funding,0.44
Biomedical,Funding,0.52
Chemical,Funding,0.62
Civil,Funding,0.71
Computer,Funding,0.8
Environmental,Funding,0.88
Materials,Funding,0.94
Mechanical,Funding,0.87
Software,Funding,0.81
Aerospace,Implementation,0.53
Biomedical,Implementation,0.62
Chemical,Implementation,0.71
Civil,Implementation,0.79
Computer,Implementation,0.87
Environmental,Implementation,0.94
Materials,Implementation,0.87
Mechanical,Implementation,0.8
Software,Implementation,0.71
Aerospace,Innovation,0.63
Biomedical,Innovation,0.7
Chemical,Innovation,0.8
Civil,Innovation,0.87
Computer,Innovation,0.94
Environmental,Innovation,0.87
Materials,Innovation,0.79
Mechanical,Innovation,0.7
Software,Innovation,0.62
Aerospace,Maintenance,0.71
Biomedical,Maintenance,0.8
Chemical,Maintenance,0.87
Civil,Maintenance,0.95
Computer,Maintenance,0.87
Environmental,Maintenance,0.8
Materials,Maintenance,0.7
Mechanical,Maintenance,0.62
Software,Maintenance,0.53
Aerospace,Patents,0.81
Biomedical,Patents,0.88
Chemical,Patents,0.94
Civil,Patents,0.88
Computer,Patents,0.8
Environmental,Patents,0.71
Materials,Patents,0.62
Mechanical,Patents,0.53
Software,Patents,0.44
Aerospace,Publications,0.87
Biomedical,Publications,0.95
Chemical,Publications,0.88
Civil,Publications,0.8
Computer,Publications,0.7
Environmental,Publications,0.62
Materials,Publications,0.52
Mechanical,Publications,0.43
Software,Publications,0.35
Aerospace,Research,0.95
Biomedical,Research,0.87
Chemical,Research,0.8
Civil,Research,0.71
Computer,Research,0.62
Environmental,Research,0.52
Materials,Research,0.44
Mechanical,Research,0.34
Software,Research,0.26
Aerospace,Testing,0.87
Biomedical,Testing,0.81
Chemical,Testing,0.71
Civil,Testing,0.63
Computer,Testing,0.53
Environmental,Testing,0.44
Materials,Testing,0.34
Mechanical,Testing,0.25
Software,Testing,0.18
