Sports and Entertainment,the Engagement of Sports and Entertainment,10x10,horizontal_gradient
Basketball,Attendance,0.28
Events,Attendance,0.27
Football,Attendance,0.25
Gaming,Attendance,0.35
Media Rights,Attendance,0.4
Movies,Attendance,0.45
Music,Attendance,0.47
Publishing,Attendance,0.58
Tennis,Attendance,0.64
Theater,Attendance,0.77
Basketball,Merchandise,0.28
Events,Merchandise,0.3
Football,Merchandise,0.3
Gaming,Merchandise,0.3
Media Rights,Merchandise,0.37
Movies,Merchandise,0.42
Music,Merchandise,0.46
Publishing,Merchandise,0.57
Tennis,Merchandise,0.67
Theater,Merchandise,0.77
Basketball,Ratings,0.28
Events,Ratings,0.26
Football,Ratings,0.27
Gaming,Ratings,0.31
Media Rights,Ratings,0.38
Movies,Ratings,0.41
Music,Ratings,0.5
Publishing,Ratings,0.58
Tennis,Ratings,0.67
Theater,Ratings,0.73
Basketball,Revenue,0.25
Events,Revenue,0.25
Football,Revenue,0.3
Gaming,Revenue,0.36
Media Rights,Revenue,0.35
Movies,Revenue,0.43
Music,Revenue,0.48
Publishing,Revenue,0.59
Tennis,Revenue,0.68
Theater,Revenue,0.76
Basketball,Royalties,0.28
Events,Royalties,0.3
Football,Royalties,0.31
Gaming,Royalties,0.31
Media Rights,Royalties,0.41
Movies,Royalties,0.43
Music,Royalties,0.51
Publishing,Royalties,0.57
Tennis,Royalties,0.62
Theater,Royalties,0.79
Basketball,Social Media,0.28
Events,Social Media,0.29
Football,Social Media,0.3
Gaming,Social Media,0.32
Media Rights,Social Media,0.35
Movies,Social Media,0.44
Music,Social Media,0.5
Publishing,Social Media,0.59
Tennis,Social Media,0.66
Theater,Social Media,0.77
Basketball,Sponsorship,0.31
Events,Sponsorship,0.28
Football,Sponsorship,0.28
Gaming,Sponsorship,0.34
Media Rights,Sponsorship,0.36
Movies,Sponsorship,0.43
Music,Sponsorship,0.54
Publishing,Sponsorship,0.56
Tennis,Sponsorship,0.7
Theater,Sponsorship,0.81
Basketball,Streaming Hours,0.29
Events,Streaming Hours,0.25
Football,Streaming Hours,0.3
Gaming,Streaming Hours,0.33
Media Rights,Streaming Hours,0.35
Movies,Streaming Hours,0.41
Music,Streaming Hours,0.48
Publishing,Streaming Hours,0.59
Tennis,Streaming Hours,0.68
Theater,Streaming Hours,0.77
Basketball,Ticket Sales,0.28
Events,Ticket Sales,0.26
Football,Ticket Sales,0.27
Gaming,Ticket Sales,0.31
Media Rights,Ticket Sales,0.33
Movies,Ticket Sales,0.42
Music,Ticket Sales,0.5
Publishing,Ticket Sales,0.57
Tennis,Ticket Sales,0.67
Theater,Ticket Sales,0.83
Basketball,Viewership,0.27
Events,Viewership,0.27
Football,Viewership,0.28
Gaming,Viewership,0.37
Media Rights,Viewership,0.37
Movies,Viewership,0.44
Music,Viewership,0.47
Publishing,Viewership,0.54
Tennis,Viewership,0.67
Theater,Viewership,0.75
